questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,isTest,isDev,,,,,,
NCEOGA_2013_5_58,58,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Why do dogs have most of the characteristics of their parents?     (A) They inherit them from their parents. (B) They live in the same habitats as their parents. (C) They learn them by observing their parents. (D) They eat the same foods as their parents.,science,0,,,,,,,
NCEOGA_2013_5_58,58,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Why do dogs have most of the characteristics of their parents? (A) They inherit them from their parents. (B) They live in the same habitats as their parents. (C) They learn them by observing their parents. (D) They eat the same foods as their parents.,science,0,NULL,,,,,,
NCEOGA_2013_5_59,59,1,C,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Which is a characteristic of a dog that is most likely a result of its environment?     (A) its color (B) its length of ears (C) its food preference (D) its ability to see in the dark,science,0,,,,,,,
NCEOGA_2013_5_59,59,1,C,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Which is a characteristic of a dog that is most likely a result of its environment? (A) its color (B) its length of ears (C) its food preference (D) its ability to see in the dark,science,0,NULL,,,,,,
NCEOGA_2013_5_60,60,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Which trait do children most likely inherit from their parents?     (A) shape of earlobes (B) musical ability (C) personality (D) language,science,0,,,,,,,
NCEOGA_2013_5_60,60,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Which trait do children most likely inherit from their parents? (A) shape of earlobes (B) musical ability (C) personality (D) language,science,0,NULL,,,,,,
NCEOGA_2013_5_7,7,1,D,1,0,North Carolina READY End-of-Grade Assessment,5,2013,A pot is heated on a stove. Which process causes the metal handle of the pot to also become hot?     (A) combustion (B) convection (C) radiation (D) conduction,science,0,NULL,,,,,,
NCEOGA_2013_5_8,8,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Which best describes why winds at the beach change direction between day and night?     (A) because the temperatures over land and over water change (B) because warm air over land sinks and stays in place over land (C) because cool air rises and is replaced by warm air from the ocean (D) because cool air sinks and stays in place over land,science,0,NULL,,,,,,
NCEOGA_2013_5_S1,S1,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,What is the first thing a student should do if an accident happens during a science experiment? (A) report to the teacher (B) clean the laboratory station (C) locate the nearest exit (D) put on safety goggles,science,0,NULL,,,,,,
NCEOGA_2013_5_S1,S1,1,A,1,0,North Carolina READY End-of-Grade Assessment,5,2013,What is the first thing a student should do if an accident happens during a science experiment?     (A) report to the teacher (B) clean the laboratory station (C) locate the nearest exit (D) put on safety goggles,science,0,NULL,,,,,,
NCEOGA_2013_5_S2,S2,1,B,1,0,North Carolina READY End-of-Grade Assessment,5,2013,Which device is used to determine the volume of a liquid?     (A) anemometer (B) graduated cylinder (C) test tube (D) thermometer,science,0,,,,,,,
NULL,CSZ10110,1,D,1,0,California Standards Test - Science,5,2004,Sterling silver is a combination of silver and copper. Which of the following is also a combination of two or more metals? (A) aluminum. (B) lead. (C) gold. (D) brass.,science,0,,,,,,,
NULL,CSZ10266,1,C,1,0,California Standards Test - Science,5,2006,A metal spoon was left in a pot of boiling soup. The cook burned a finger by touching the spoon. Why did the finger get burned? (A) The metal spoon chemically reacted with the cook’s hand. (B) The metal spoon conducted electricity to the cook’s hand. (C) The metal spoon conducted heat to the cook’s hand. (D) The metal spoon insulated the cook’s hand.,science,0,,,,,,,
NULL,CSZ10300,1,C,1,0,California Standards Test - Science,5,2004,A scientist needs to take a picture of the well-ordered arrangements of the atoms and molecules within a substance. Which of the following instruments would be best for the scientist to use? (A) a laser light with holograph. (B) a seismograph. (C) an electron microscope. (D) a stereoscope.,science,0,,,,,,,
NULL,CSZ10302,1,C,1,0,California Standards Test - Science,5,2006,Which of the following is a property of CO2 gas? (A) It feels like a rock. (B) It smells like a lemon. (C) It is colorless. (D) It is hard.,science,0,,,,,,,
NULL,CSZ20273,1,B,1,0,California Standards Test - Science,5,2007,"When electric current flows through the metal filament of a light bulb, electrical energy is converted to (A) heat energy only. (B) heat and light energy. (C) light and motion energy. (D) light energy only.",science,0,,,,,,,
NULL,CSZ10304,1,B,1,0,California Standards Test - Science,5,2006,Which of the following systems breaks food into nutrients that can be used by the body? (A) circulatory. (B) digestive. (C) respiratory. (D) reproductive.,science,0,,,,,,,
NULL,CSZ10243,1,A,1,0,California Standards Test - Science,5,2007,Which of the following is a harmful waste material that leaves the blood and travels through the lungs before leaving the body? (A) CO2. (B) O2. (C) H2O. (D) NaCl.,science,0,,,,,,,
NULL,CSZ10326,1,C,1,0,California Standards Test - Science,5,2006,Which best describes the role of the esophagus in digestion? (A) It releases acid and mixes food. (B) It aids in absorption of nutrients from food. (C) It carries food from the mouth to the stomach. (D) It carries food from the stomach to the intestines.,science,0,,,,,,,
NULL,CSZ10086,1,C,1,0,California Standards Test - Science,5,2005,Which organ removes cell waste from the blood? (A) the large intestine. (B) the small intestine. (C) the kidney. (D) the heart.,science,0,,,,,,,
NULL,CSZ10238,1,A,1,0,California Standards Test - Science,5,2008,Which of the following is produced when sugar is digested in an animal cell? (A) carbon dioxide. (B) chlorophyll. (C) oxygen. (D) sunlight.,science,0,,,,,,,
NULL,CSZ20249,1,C,1,0,California Standards Test - Science,5,2008,"Salt concentration, water temperature, plankton, and the whale shark might all be used in a description of an ocean (A) climate. (B) food web. (C) ecosystem. (D) population.",science,0,,,,,,,
NULL,CSZ10256,1,A,1,0,California Standards Test - Science,5,2006,"A city has a temperature of 75 °F, with partly cloudy skies. Weather forecasters are predicting that the air pressure and temperature will drop during the day. Which type of weather is most likely for this area in the late afternoon? (A) rainy. (B) sunny. (C) snowing. (D) hailing.",science,0,,,,,,,
NULL,CSZ20330,1,B,1,0,California Standards Test - Science,5,2005,The largest body in our solar system is (A) Earth. (B) the Sun. (C) Jupiter. (D) the Moon.,science,0,,,,,,,
NULL,CSZ10403,1,C,1,0,California Standards Test - Science,5,2004,Why are most fossils found in sedimentary rocks? (A) Sedimentary rocks are not very old. (B) Organisms live only in areas with sedimentary rock. (C) Organisms can be preserved in sedimentary rock. (D) Sedimentary rocks are found only at the surface of the ground.,science,0,,,,,,,
NULL,CSZ20469,1,C,1,0,California Standards Test - Science,5,2008,The freezing and thawing action of water affects a rock by (A) transforming the rock into igneous rock. (B) chemically changing the rock. (C) gradually breaking down the rock into smaller pieces. (D) leaving behind sedimentary particles from evaporated solutions.,science,0,,,,,,,
NULL,CSZ20414,1,A,1,0,California Standards Test - Science,5,2004,"A student is trying to identify a mineral that has a nonmetallic luster and is black. It can also be scratched with a fingernail. According to the mineral reference sheet, the unidentified mineral is most likely (A) mica. (B) magnetite. (C) hornblende. (D) quartz.",science,0,NULL,,,,,,
NULL,CSZ20334,1,A,1,0,California Standards Test - Science,5,2007,Gravity is responsible for the (A) orbits of the planets around the Sun. (B) rotation of a planet on its axis. (C) tilt of Earth’s axis. (D) phases of the Moon.,science,0,NULL,,,,,,
NULL,CSZ10170,1,B,1,0,California Standards Test - Science,5,2005,How do plants most commonly break large rocks into smaller pieces? (A) Plant leaves insulate surrounding rocks from extreme temperatures. (B) Plant roots grow into cracks in rocks. (C) Seeds from plants fall onto rocks and release acidic compounds. (D) Stems of plants surround and squeeze rocks.,science,0,NULL,,,,,,
NULL,CSZ20059,1,D,1,0,California Standards Test - Science,5,2005,Which action will result in a product with new chemical properties? (A) shredding a newspaper (B) breaking a mirror (C) cutting wood (D) popping popcorn,science,0,NULL,,,,,,
NULL,CSZ10086,1,C,1,0,California Standards Test - Science,5,2005,Which organ removes cell waste from the blood? (A) the large intestine (B) the small intestine (C) the kidney (D) the heart,science,0,NULL,,,,,,
NULL,CSZ10278,1,D,1,0,California Standards Test - Science,5,2004,Which of the following converts electrical energy into motion? (A) light switch (B) electric stove (C) light bulb (D) electric fan,science,0,NULL,,,,,,
NULL,CSZ10244,1,B,1,0,California Standards Test - Science,5,2007,The digestion process begins in which of the following? (A) large intestine (B) mouth (C) small intestine (D) stomach,science,0,NULL,,,,,,
NULL,CSZ20146,1,D,1,0,California Standards Test - Science,5,2004,Which of the following is a living component of a desert in California? (A) low rainfall (B) hot temperature (C) polar bear (D) horned lizard,science,0,NULL,,,,,,
NULL,CSZ10304,1,B,1,0,California Standards Test - Science,5,2006,Which of the following systems breaks food into nutrients that can be used by the body? (A) circulatory (B) digestive (C) respiratory (D) reproductive,science,0,NULL,,,,,,
NULL,CSZ10292,1,C,1,0,California Standards Test - Science,5,2004,Which of the following gases do plants use in photosynthesis? (A) hydrogen (B) oxygen (C) carbon dioxide (D) carbon monoxide,science,0,NULL,,,,,,
NULL,CSZ10286,1,A,1,0,California Standards Test - Science,5,2005,Moving water was the most important factor in forming which of these? (A) the Grand Canyon (B) San Andreas Fault (C) the Rocky Mountains (D) Mount St. Helens Volcano,science,0,NULL,,,,,,
NULL,CSZ10245,1,C,1,0,California Standards Test - Science,5,2005,Which of the following best explains how stems transport water to other parts of the plant? (A) through a chemical called chlorophyll (B) by using photosynthesis (C) through a system of tubes (D) by converting water to food,science,0,NULL,,,,,,
NULL,CSZ10356,1,B,1,0,California Standards Test - Science,5,2004,Which animals are most likely to carry the seeds found in berries from the parent plant to another area? (A) bees (B) birds (C) flies (D) caterpillars,science,0,NULL,,,,,,
NULL,CSZ10336,1,A,1,0,California Standards Test - Science,5,2007,Peach trees have sweet-smelling blossoms and produce rich fruit. What is the main purpose of the flowers of a peach tree? (A) to attract bees for pollination (B) to create flower arrangements (C) to protect the tree from disease (D) to feed migratory birds,science,0,NULL,,,,,,
NULL,CSZ10053,1,C,1,0,California Standards Test - Science,5,2004,Where is most of Earth’s water located? (A) glaciers (B) lakes (C) oceans (D) rivers,science,0,NULL,,,,,,
NULL,CSZ10373,1,C,1,0,California Standards Test - Science,5,2006,Which of the following processes is responsible for changing liquid water into water vapor? (A) photosynthesis (B) condensation (C) evaporation (D) precipitation,science,0,NULL,,,,,,
NULL,CSZ10022,1,C,1,0,California Standards Test - Science,5,2008,Which of the following factors would most likely cause a hurricane to decrease in strength? (A) staying over a warm body of water for a long time. (B) increasing the number of large clouds. (C) moving over a continent. (D) moving toward tropical waters.,science,0,NULL,,,,,,
NULL,CSZ20059,1,D,1,0,California Standards Test - Science,5,2005,Which action will result in a product with new chemical properties? (A) shredding a newspaper. (B) breaking a mirror. (C) cutting wood. (D) popping popcorn.,science,0,NULL,,,,,,
NULL,CSZ10068,1,D,1,0,California Standards Test - Science,5,2007,"What do water, aluminum, redwood trees, and valley quail all have in common? (A) They are all pure elements. (B) They are all made of cells. (C) They are all living creatures. (D) They are all made of atoms.",science,0,NULL,,,,,,
NULL,CSZ10383,1,C,1,0,California Standards Test - Science,5,2005,Which best describes a parallel circuit? (A) Electricity flows along one pathway. (B) The flow of electricity comes from one source. (C) Electricity flows along more than one pathway. (D) The flow of electricity comes from more than one source.,science,0,NULL,,,,,,
NULL,CSZ10104,1,B,1,0,California Standards Test - Science,5,2008,Where does oxygen-rich blood go after leaving the lungs? (A) the brain. (B) the heart. (C) the kidney. (D) the stomach.,science,0,NULL,,,,,,
NULL,CSZ20111,1,D,1,0,California Standards Test - Science,5,2008,Shale is a sedimentary rock that can be metamorphosed into slate by (A) cementation. (B) chemical weathering. (C) sedimentation. (D) increased pressure.,science,0,NULL,,,,,,
NULL,CSZ20228,1,C,1,0,California Standards Test - Science,5,2007,Which location on Earth receives the most direct sunlight? (A) the deserts. (B) the South Pole. (C) the equator. (D) the Western Hemisphere.,science,0,NULL,,,,,,
NULL,CSZ10278,1,D,1,0,California Standards Test - Science,5,2004,Which of the following converts electrical energy into motion? (A) light switch. (B) electric stove. (C) light bulb. (D) electric fan.,science,0,NULL,,,,,,
NULL,CSZ10003,1,C,1,0,California Standards Test - Science,5,2004,Which of the following questions is testable in a scientific investigation? (A) Are dogs better pets than cats?. (B) Are dogs happy when they are walked?. (C) Are cats more active at night than during the day?. (D) Are cats easier to take care of than dogs?.,science,0,NULL,,,,,,
NULL,CSZ20560,1,D,1,0,California Standards Test - Science,5,2007,Which of the following represents a chemical reaction? (A) a sugar cube dissolving in water. (B) ice cubes forming in a freezer. (C) ice cream melting in a bowl. (D) a cake baking in an oven.,science,0,NULL,,,,,,
NULL,CSZ20146,1,D,1,0,California Standards Test - Science,5,2004,Which of the following is a living component of a desert in California? (A) low rainfall. (B) hot temperature. (C) polar bear. (D) horned lizard.,science,0,NULL,,,,,,
OHAT_2007_5_15,15,1,B,1,0,Ohio Achievement Tests,5,2007,A class was learning about the pattern of day and night on Earth. What part of Earth experiences night at the same time?     (A) less than 1/4 (B) about 1/2 (C) about 3/4 (D) almost all,science,0,,,,,,,
OHAT_2007_5_23,23,1,C,1,0,Ohio Achievement Tests,5,2007,About how much of Earth’s surface is covered by oceans?    (A) less than 20% (B) about 50% (C) about 70% (D) more than 90%,science,0,,,,,,,
OHAT_2007_5_24,24,1,B,1,0,Ohio Achievement Tests,5,2007,"In a forest, how do decomposers help other organisms survive?    (A) They release oxygen into the air that animals breathe. (B) They put nutrients into the soil that plants use to grow. (C) They provide shelter in forests where animals can hide. (D) They use sunlight to make food for plants and animals.",science,0,NULL,,,,,,
OHAT_2007_5_34,34,1,C,1,0,Ohio Achievement Tests,5,2007,"From Earth, we see the sun in the day sky and other stars in the night sky. Nighttime stars look like tiny points of light. Which statement explains why nighttime stars appear so much smaller than the sun?    (A) The stars are much smaller. (B) The sky is much darker at night. (C) The stars are much farther away. (D) The moon blocks out most starlight.",science,0,,,,,,,
OHAT_2007_5_39,39,1,B,1,0,Ohio Achievement Tests,5,2007,The weather forecast says a heavy snowstorm is coming later today. Which weather observation is likely just before the snow?    (A) clear sky (B) thick grey clouds (C) small white clouds (D) warm temperature,science,0,,,,,,,
OHAT_2007_5_40,40,1,B,1,0,Ohio Achievement Tests,5,2007,What causes day and night on Earth?    (A) tilting of Earth’s axis (B) rotation of Earth on its axis (C) movement of Earth around the sun (D) movement of the sun around Earth,science,0,NULL,,,,,,
OHAT_2007_5_8,8,1,B,1,0,Ohio Achievement Tests,5,2007,Which is the first step in a design process?    (A) Revise the solution. (B) Describe the problem. (C) Test the possible solutions. (D) Identify possible solutions.,science,0,NULL,,,,,,
OHAT_2007_5_9,9,1,B,1,0,Ohio Achievement Tests,5,2007,Sharpening a pencil and tearing paper are examples of physical changes. Which statement describes why these are physical changes?    (A) There is a change in how the objects are used. (B) There is a change in the appearance of the objects. (C) There is a change in the materials from which the objects are made. (D) There is a change in both the appearance of the objects and the materials from which they are made.,science,0,NULL,,,,,,
OHAT_2008_5_18,18,1,A,1,0,Ohio Achievement Tests,5,2008,Corals are animals that live in tropical oceans. Fossils of corals are found in Ohio. What does the presence of coral fossils suggest about how the environment of Ohio has changed over time?    (A) Ohio was once covered by warm seas. (B) A large glacier once passed over Ohio. (C) The average rainfall in Ohio is now much more than it once was. (D) The average temperature in Ohio is now much warmer than it.,science,0,NULL,,,,,,
OHAT_2008_5_20,20,1,B,1,0,Ohio Achievement Tests,5,2008,A student wraps a wire around an iron nail. The student then connects the wire to a battery. The nail attracts another nail and they stick together. What force holds the two nails together?    (A) gravitational force (B) magnetic force (C) electric force (D) friction force,science,0,NULL,,,,,,
OHAT_2008_5_23,23,1,B,1,0,Ohio Achievement Tests,5,2008,Which property of air does a barometer measure? (A) speed (B) pressure (C) humidity (D) temperature,science,0,NULL,,,,,,
OHAT_2008_5_23,23,1,B,1,0,Ohio Achievement Tests,5,2008,Which property of air does a barometer measure?    (A) speed (B) pressure (C) humidity (D) temperature,science,0,NULL,,,,,,
OHAT_2008_5_26,26,1,A,1,0,Ohio Achievement Tests,5,2008,Which motion causes the pattern of day and night on Earth?    (A) Earth rotates on its axis (B) Earth orbits around the sun (C) the moon rotates on its axis (D) the moon orbits around Earth,science,0,NULL,,,,,,
OHAT_2008_5_30,30,1,C,1,0,Ohio Achievement Tests,5,2008,Some processes that shape Earth’s surface are slow. Other processes are rapid. Which statement describes a rapid change?    (A) Glaciers melt and form rivers. (B) Wind weathers rocks into sand. (C) Earthquakes move land and rocks. (D) Rivers carry sediment and build deltas.,science,0,,,,,,,
OHAT_2008_5_31,31,1,A,1,0,Ohio Achievement Tests,5,2008,From which part of the plant does a bee get food?    (A) flower (B) seed (C) stem (D) root,science,0,NULL,,,,,,
OHAT_2008_5_31,31,1,A,1,0,Ohio Achievement Tests,5,2008,From which part of the plant does a bee get food? (A) flower (B) seed (C) stem (D) root,science,0,NULL,,,,,,
OHAT_2009_5_3,3,1,B,1,0,Ohio Achievement Tests,5,2009,"A mosquito is a type of flying insect that lays eggs in puddles or small pools of water. When larvae develop from eggs, the larvae come to the surface to get air through special breathing tubes. After one to two weeks, the larvae become pupae and then turn into adults. How would a dry summer affect a mosquito population?    (A) The mosquito larvae would take longer to become pupae. (B) The adult mosquitoes would have fewer places to lay eggs. (C) The adult mosquitoes would get fluids by feeding more often. (D) The mosquito larvae would use their breathing tubes to live on land.",science,0,,,,,,,
OHAT_2009_5_3,3,1,B,1,0,Ohio Achievement Tests,5,2009,"A mosquito is a type of flying insect that lays eggs in puddles or small pools of water. When larvae develop from eggs, the larvae come to the surface to get air through special breathing tubes. After one to two weeks, the larvae become pupae and then turn into adults. How would a dry summer affect a mosquito population? (A) The mosquito larvae would take longer to become pupae. (B) The adult mosquitoes would have fewer places to lay eggs. (C) The adult mosquitoes would get fluids by feeding more often. (D) The mosquito larvae would use their breathing tubes to live on land.",science,0,NULL,,,,,,
OHAT_2009_5_44,44,1,C,1,0,Ohio Achievement Tests,5,2009,What causes a blue block to appear blue in the sunlight?    (A) The block absorbs all blue light. (B) The block bends (refracts) all blue light. (C) Only blue light is reflected by the block. (D) Only blue light passes through the block.,science,0,NULL,,,,,,
OHAT_2009_5_9,9,1,B,1,0,Ohio Achievement Tests,5,2009,"Earthworms live underground in the soil. As they move through the soil, they create tunnels. The tunnels help improve the soil. Plants grow better in soil that has earthworms. Which statement explains how earthworm tunnels help plants?    (A) Earthworm tunnels bring heat into the soil that warms plant roots. (B) Earthworm tunnels loosen the soil so plant roots can easily grow (C) Earthworm tunnels allow sunlight to reach the plant roots in the soil. (D) Earthworm tunnels create places where insects can hide and protect plant roots.",science,0,,,,,,,
OHAT_2009_5_9,9,1,B,1,0,Ohio Achievement Tests,5,2009,"Earthworms live underground in the soil. As they move through the soil, they create tunnels. The tunnels help improve the soil. Plants grow better in soil that has earthworms. Which statement explains how earthworm tunnels help plants? (A) Earthworm tunnels bring heat into the soil that warms plant roots. (B) Earthworm tunnels loosen the soil so plant roots can easily grow. (C) Earthworm tunnels allow sunlight to reach the plant roots in the soil. (D) Earthworm tunnels create places where insects can hide and protect plant roots.",science,0,NULL,,,,,,
OHAT_2010_5_1,1,1,B,1,0,Ohio Achievement Tests,5,2010,Scientists found fish fossils in the desert. What do the fossils tell about this environment when the fish were alive?    (A) There was a forest with large trees. (B) There were lakes with water plants. (C) There were mountains with glaciers. (D) There was a desert with large rocks.,science,0,,,,,,,
OHAT_2010_5_1,1,1,B,1,0,Ohio Achievement Tests,5,2010,Scientists found fish fossils in the desert. What do the fossils tell about this environment when the fish were alive? (A) There was a forest with large trees. (B) There were lakes with water plants. (C) There were mountains with glaciers. (D) There was a desert with large rocks.,science,0,NULL,,,,,,
OHAT_2010_5_14,14,1,B,1,0,Ohio Achievement Tests,5,2010,A student provides the following directions for brushing teeth:  • Turn on the water.  • Fill the glass with water and leave the water running.  • Put toothpaste on the toothbrush.  • Brush for two minutes.  • Rinse mouth with the water from the glass.  • Rinse the toothbrush with the running water.  • Turn off the water.  Which change in these directions would conserve the most water?    (A) Brush for three minutes. (B) Turn the water off before brushing. (C) Rinse mouth with the running water. (D) Use less toothpaste on the toothbrush.,science,0,NULL,,,,,,
OHAT_2010_5_20,20,1,B,1,0,Ohio Achievement Tests,5,2010,"Nectar is a sweet liquid that some flowering plants produce. A hummingbird drinks nectar from a flower. When a hummingbird drinks nectar, pollen from the flower sticks to the hummingbird’s beak. The picture shows a hummingbird drinking nectar from a flower. Which statement explains the role of a hummingbird in the life cycle of a flowering plant? (A) A hummingbird carries food to the plant. (B) A hummingbird helps the plant reproduce. (C) A hummingbird protects the plant from predators. (D) A hummingbird makes the flowers produce nectar.",science,0,NULL,,,,,,
OHAT_2010_5_33,33,1,D,1,0,Ohio Achievement Tests,5,2010,A student pushes a wooden block across a sheet of sandpaper. Which characteristic of the block increases? (A) hardness (B) mass (C) size (D) temperature,science,0,NULL,,,,,,
OHAT_2010_5_34,34,1,B,1,0,Ohio Achievement Tests,5,2010,"In the forest, one type of tree produces special seeds. These seeds start to grow only after going through a fire. In the fire, the adult trees are destroyed. Which resources, needed for growth, are now available to the newly growing seeds?    (A) sunlight and wind (B) sunlight and space (C) soil and pollen producers (D) pollen producers and space",science,0,NULL,,,,,,
OHAT_2010_5_37,37,1,B,1,0,Ohio Achievement Tests,5,2010,"A student sets a block at the top of a wooden ramp. The student pushes the block. As the block slides down the ramp, it slows down and then comes to a stop. What force causes the block to slow down?    (A) the force of gravity (B) the force of friction (C) the force of magnetism (D) the force of the student’s push",science,0,,,,,,,
OHAT_2010_5_43,43,1,C,1,0,Ohio Achievement Tests,5,2010,What is the main function of a plant stem? (A) to collect pollen from other plants to make seeds (B) to absorb water and plant nutrients from the soil (C) to carry food and water to the rest of the plant (D) to make food for the plant,science,0,NULL,,,,,,
OHAT_2010_5_43,43,1,C,1,0,Ohio Achievement Tests,5,2010,What is the main function of a plant stem?    (A) to collect pollen from other plants to make seeds (B) to absorb water and plant nutrients from the soil (C) to carry food and water to the rest of the plant (D) to make food for the plant,science,0,NULL,,,,,,
OHAT_2011_5_19,19,1,C,1,0,Ohio Achievement Tests,5,2011,"The sun is a star of average size and brightness. From Earth, the sun appears as a round, yellow object in the daytime sky. At night, we see other stars. They appear as tiny points of light. Why does the sun appear larger than stars that we see at night?    (A) Daylight brightens the sun, making it appear larger. (B) Starlight bends as it passes planets, making the stars appear smaller. (C) The sun is closer to Earth than other stars, making the sun appear larger. (D) Earth’s atmosphere filters out light from other stars, making them appear smaller.",science,0,NULL,,,,,,
OHAT_2011_5_33,33,1,B,1,0,Ohio Achievement Tests,5,2011,Which explains the pattern of day and night? (A) Earth orbits the sun. (B) Earth spins on its axis. (C) The sun only transmits light energy during the daytime. (D) The sun only transmits light energy above the equator.,science,0,NULL,,,,,,
OHAT_2011_5_33,33,1,B,1,0,Ohio Achievement Tests,5,2011,Which explains the pattern of day and night?    (A) Earth orbits the sun. (B) Earth spins on its axis. (C) The sun only transmits light energy during the daytime. (D) The sun only transmits light energy above the equator.,science,0,NULL,,,,,,
OHAT_2011_5_37,37,1,A,1,0,Ohio Achievement Tests,5,2011,The class puts the planters by the window so that the plants can get more sunlight. How do the tomato plants use sunlight?    (A) to make sugar in the leaves (B) to use starch from the stems (C) to move water to the flowers (D) to get nutrients through the roots,science,0,NULL,,,,,,
TAKS_2009_5_14,14,1,A,1,0,TAKS,5,2009,A fork falls off the edge of a table. Which force moves the fork toward the floor?    (A) The pull of Earth’s gravity (B) The pull of Earth’s rotation (C) The push of the table (D) The push of air pressure,science,0,NULL,,,,,,
TAKS_2009_5_2,2,1,B,1,0,TAKS,5,2009,The brown fur of the arctic hare turns white in winter. How does this color change most likely help the arctic hare? (A) It helps the animal save water. (B) It helps the animal hide from predators. (C) It helps keep the animal cool. (D) It helps protect the animal from disease.,science,0,NULL,,,,,,
TAKS_2009_5_21,21,1,B,1,0,TAKS,5,2009,Which of the following is best classified as a nonrenewable resource?    (A) Grass (B) Aluminum (C) Sunlight (D) Oxygen,science,0,NULL,,,,,,
TAKS_2009_5_23,23,1,C,1,0,TAKS,5,2009,The Davis Mountains in West Texas used to be taller than they are now. Which of the following conditions most likely caused the mountains to become shorter over time?    (A) Heat and pressure (B) Soil deposition (C) Rain and wind (D) River formation,science,,,,,,,,
TAKS_2009_5_23,23,1,C,1,0,TAKS,5,2009,The Davis Mountains in West Texas used to be taller than they are now. Which of the following conditions most likely caused the mountains to become shorter over time? (A) Heat and pressure (B) Soil deposition (C) Rain and wind (D) River formation,science,0,NULL,,,,,,
TAKS_2009_5_25,25,1,C,1,0,TAKS,5,2009,Clouds bring rain and snow to Earth’s surface. How do rain and snow most support life on Earth?    (A) They cool the land surface. (B) They carry acids into the soil. (C) They bring freshwater to land organisms. (D) They build up mountains.,science,,,,,,,,
TAKS_2009_5_26,26,1,A,1,0,TAKS,5,2009,Which of the following can be found on both Earth and the moon?    (A) Hills (B) Thick atmosphere (C) Thunderstorms (D) Oceans,science,0,NULL,,,,,,
TAKS_2009_5_28,28,1,C,1,0,TAKS,5,2009,Which of the following happens in our solar system?    (A) Earth revolves around the sun once per day. (B) The moon revolves around Earth once per day. (C) Earth revolves around the sun once per year. (D) The moon revolves around Earth once per year.,science,,,,,,,,
TAKS_2009_5_29,29,1,C,1,0,TAKS,5,2009,Which two properties of a crayon will stay about the same after the crayon is melted?    (A) Shape and physical state (B) Temperature and hardness (C) Color and mass (D) Thickness and texture,science,0,NULL,,,,,,
TAKS_2009_5_30,30,1,A,1,0,TAKS,5,2009,Some students wanted to make a model to show how the size of the moon compares with the size of Earth. They used an orange to represent the moon. Which of the following would best represent Earth?    (A) A cantaloupe (B) A grape (C) A lime (D) A cherry,science,0,NULL,,,,,,
TAKS_2009_5_33,33,1,C,1,0,TAKS,5,2009,Which of the following animal features most helps the animal move around in its habitat?    (A) A bird’s sharp beak (B) A cow’s tail (C) A sea turtle’s flippers (D) A black bear’s fur,science,,,,,,,,
TAKS_2009_5_33,33,1,C,1,0,TAKS,5,2009,Which of the following animal features most helps the animal move around in its habitat? (A) A bird’s sharp beak (B) A cow’s tail (C) A sea turtle’s flippers (D) A black bear’s fur,science,0,NULL,,,,,,
TAKS_2009_5_36,36,1,A,1,0,TAKS,5,2009,"When a dog sees a cat, a message travels from the dog’s eyes to the dog’s    (A) brain (B) nose (C) paws (D) muscles",science,,,,,,,,
TAKS_2009_5_38,38,1,A,1,0,TAKS,5,2009,Which of these mixtures would be easiest to separate?    (A) Fruit salad (B) Powdered lemonade (C) Hot chocolate (D) Instant pudding,science,0,NULL,,,,,,
TAKS_2009_5_39,39,1,C,1,0,TAKS,5,2009,Crows are found throughout many parts of the world. They are black birds with excellent hearing. In the wild they live for six to seven years. Some crows in Japan open hard-shelled nuts by dropping them in front of moving cars. Which of these is a learned behavior? (A) Having excellent hearing (B) Living six to seven years (C) Dropping nuts in front of cars (D) Having black feathers,science,0,NULL,,,,,,
TAKS_2009_5_5,5,1,B,1,0,TAKS,5,2009,Ice cream in a bowl changed from solid to liquid in a few minutes. Which of the following most likely caused this change?    (A) Bacteria grew in the ice cream. (B) Heat was added to the ice cream. (C) Water evaporated from the ice cream. (D) Frozen berries were sprinkled on the ice cream.,science,,,,,,,,
TAKS_2009_5_5,5,1,B,1,0,TAKS,5,2009,Ice cream in a bowl changed from solid to liquid in a few minutes. Which of the following most likely caused this change? (A) Bacteria grew in the ice cream. (B) Heat was added to the ice cream. (C) Water evaporated from the ice cream. (D) Frozen berries were sprinkled on the ice cream.,science,0,NULL,,,,,,
TAKS_2009_5_6,6,1,A,1,0,TAKS,5,2009,"A student wants to find out how many different kinds of birds are found in a park. In addition to a bird identification book, the student should use    (A) binoculars (B) goggles (C) a microscope (D) a hand lens",science,0,NULL,,,,,,
TAKS_2009_5_9,9,1,B,1,0,TAKS,5,2009,Which process will separate the sugar from a mixture of sugar and water?    (A) Stirring the mixture (B) Evaporating the water (C) Adding more water (D) Adding more sugar,science,0,NULL,,,,,,
VASoL_2007_3_13,13,1,C,1,0,Virginia Standards of Learning - Science,3,2007,Which of these is an example of liquid water? (A) Frost (B) Ice (C) Rain (D) Steam,Science,0,NULL,,,,,,
